t_pc,t_mcu_ms,gx_raw,gy_raw,gz_raw
1771261863.005347,748988,0.02474,-0.0332921,-0.0105374
1771261863.019396,749002,0.0253509,-0.0308487,-0.0132863
1771261863.033416,749015,0.0239765,-0.0311541,-0.0132863
1771261863.0473092,749030,0.0250455,-0.0355829,-0.0154243
1771261863.061378,749044,0.0261145,-0.032834,-0.0119119
1771261863.075346,749057,0.0245873,-0.0331394,-0.0120646
1771261863.089306,749072,0.0238237,-0.0345139,-0.0143553
1771261863.103392,749086,0.0239765,-0.0302378,-0.014508
1771261863.1172,749099,0.0235183,-0.0310014,-0.0103847
1771261863.131156,749113,0.0248928,-0.0287107,-0.00977384
1771261863.147163,749128,0.0253509,-0.0290161,-0.0128282
1771261863.1612082,749143,0.0256563,-0.0326813,-0.0129809
1771261863.175482,749157,0.0245873,-0.0329867,-0.010232
1771261863.189416,749172,0.0232129,-0.0319177,-0.013439
1771261863.2033541,749185,0.0229074,-0.0335976,-0.00946841
1771261863.217282,749200,0.0241292,-0.0337503,-0.0120646
1771261863.2312489,749214,0.0233656,-0.0279471,-0.0142026
1771261863.245099,749227,0.0242819,-0.0316123,-0.0100793
1771261863.259083,749241,0.0250455,-0.0310014,-0.0129809
1771261863.2730272,749255,0.0250455,-0.0294742,-0.0140499
1771261863.286889,749269,0.0262672,-0.0305433,-0.0119119
1771261863.300881,749283,0.0248928,-0.0337503,-0.0100793
1771261863.3149672,749297,0.0239765,-0.032834,-0.011301
1771261863.328932,749311,0.0244346,-0.0310014,-0.0126754
1771261863.342925,749325,0.02474,-0.0288634,-0.0117592
1771261863.356822,749339,0.0239765,-0.0320704,-0.0103847
1771261863.370709,749353,0.02474,-0.0310014,-0.0140499
1771261863.384897,749367,0.0250455,-0.0310014,-0.0131336
1771261863.398813,749380,0.0255036,-0.0305433,-0.0143553
1771261863.412834,749395,0.0253509,-0.032834,-0.0128282
1771261863.4268138,749409,0.0242819,-0.0311541,-0.0128282
1771261863.440722,749422,0.0235183,-0.0311541,-0.011301
1771261863.45474,749437,0.0239765,-0.0308487,-0.0103847
1771261863.468648,749451,0.0251982,-0.0313068,-0.0122173
1771261863.4825978,749464,0.025809,-0.0302378,-0.0125227
1771261863.496541,749478,0.0203113,-0.0297797,-0.0114537
1771261863.5105228,749493,0.0218384,-0.0323759,-0.0105374
1771261863.524448,749506,0.0282525,-0.0342084,-0.0138972
1771261863.5384,749520,0.0276416,-0.0299324,-0.0161879
1771261863.5524118,749535,0.025809,-0.0319177,-0.0108429
1771261863.566414,749548,0.0227547,-0.034972,-0.00610865
1771261863.58055,749562,0.0198531,-0.0361938,-0.00519235
1771261863.596276,749577,0.022602,-0.0305433,-0.0119119
1771261863.610325,749592,0.0241292,-0.0320704,-0.0146608
1771261863.624439,749606,0.0271835,-0.0293215,-0.0158825
1771261863.638478,749621,0.0253509,-0.0293215,-0.0154243
1771261863.652541,749634,0.0259618,-0.032834,-0.00916297
1771261863.666494,749648,0.02474,-0.034972,-0.00839939
1771261863.680418,749663,0.0222966,-0.0335976,-0.0106901
1771261863.6942668,749676,0.022602,-0.0291688,-0.0108429
1771261863.708247,749690,0.0222966,-0.0320704,-0.00794125
1771261863.7221801,749704,0.0253509,-0.0300851,-0.0157298
1771261863.736203,749718,0.0264199,-0.030696,-0.0181732
1771261863.750001,749732,0.0274889,-0.0348193,-0.0140499
1771261863.764076,749746,0.0251982,-0.0319177,-0.00977384
1771261863.778029,749760,0.0238237,-0.0303905,-0.0154243
1771261863.7920241,749774,0.0238237,-0.0325286,-0.00901026
1771261863.806119,749788,0.0232129,-0.0326813,-0.0129809
1771261863.82054,749802,0.023671,-0.0322231,-0.0126754
1771261863.834518,749816,0.0255036,-0.0335976,-0.0143553
1771261863.848535,749831,0.025809,-0.0343612,-0.0155771
1771261863.862536,749844,0.0265726,-0.0329867,-0.0135917
1771261863.876433,749858,0.025809,-0.0297797,-0.0152716
1771261863.890342,749873,0.0230602,-0.0311541,-0.0105374
1771261863.904373,749886,0.022602,-0.031765,-0.00977384
1771261863.918358,749900,0.0218384,-0.0319177,-0.0116064
1771261863.9322739,749915,0.0248928,-0.0320704,-0.0122173
1771261863.9462552,749928,0.0264199,-0.0361938,-0.0160352
1771261863.960188,749942,0.0265726,-0.0329867,-0.0117592
1771261863.97415,749956,0.0268781,-0.0325286,-0.0140499
1771261863.988168,749970,0.0259618,-0.0299324,-0.0142026
1771261864.002156,749984,0.0232129,-0.029627,-0.0105374
1771261864.016138,749998,0.0227547,-0.0310014,-0.0106901
1771261864.0300648,750012,0.0238237,-0.0323759,-0.0106901
1771261864.045896,750026,0.0255036,-0.0326813,-0.0137445
1771261864.059938,750042,0.0259618,-0.0345139,-0.0149662
1771261864.074094,750056,0.0259618,-0.0331394,-0.0167988
1771261864.088238,750070,0.0245873,-0.032834,-0.0109956
1771261864.102238,750085,0.0232129,-0.0308487,-0.00855211
1771261864.116228,750098,0.0213803,-0.0288634,-0.00931569
1771261864.1301918,750112,0.0222966,-0.030696,-0.0126754
1771261864.1442502,750127,0.0253509,-0.0343612,-0.0143553
1771261864.158394,750140,0.025809,-0.0354302,-0.0174097
1771261864.172172,750154,0.0261145,-0.0320704,-0.0142026
1771261864.186153,750168,0.0250455,-0.0319177,-0.0137445
1771261864.2000818,750182,0.0233656,-0.0337503,-0.0108429
1771261864.214018,750196,0.0218384,-0.0313068,-0.0105374
1771261864.227999,750210,0.0224493,-0.0293215,-0.00855211
1771261864.241962,750224,0.0250455,-0.0311541,-0.0138972
1771261864.255771,750238,0.0259618,-0.0325286,-0.0137445
1771261864.26988,750252,0.0256563,-0.0313068,-0.0138972
1771261864.283744,750266,0.0248928,-0.0329867,-0.0119119
1771261864.297926,750280,0.02474,-0.0288634,-0.010232
1771261864.311906,750294,0.0201585,-0.0297797,-0.011301
1771261864.325922,750308,0.0219911,-0.0337503,-0.00717767
1771261864.339811,750322,0.0239765,-0.0316123,-0.0149662
1771261864.353795,750336,0.0261145,-0.0326813,-0.0148135
1771261864.3677619,750350,0.0274889,-0.0326813,-0.0158825
1771261864.3817759,750364,0.0261145,-0.0299324,-0.0126754
1771261864.395633,750378,0.02474,-0.0311541,-0.0120646
1771261864.40958,750391,0.0230602,-0.0363465,-0.0181732
1771261864.4236522,750406,0.0227547,-0.0297797,-0.00977384
1771261864.437602,750420,0.0221439,-0.0335976,-0.0117592
1771261864.451572,750433,0.0244346,-0.0322231,-0.013439
1771261864.46561,750448,0.0277944,-0.0325286,-0.0135917
1771261864.479624,750462,0.0264199,-0.0334449,-0.0131336
1771261864.49359,750475,0.0250455,-0.0311541,-0.0152716
1771261864.509557,750490,0.0250455,-0.032834,-0.0117592
1771261864.523639,750505,0.0232129,-0.030696,-0.0114537
1771261864.537668,750519,0.0232129,-0.0314596,-0.0122173
1771261864.5517042,750534,0.023671,-0.0329867,-0.00931569
1771261864.565618,750547,0.0251982,-0.0305433,-0.0128282
1771261864.579597,750561,0.0244346,-0.0314596,-0.0151189
1771261864.593605,750576,0.0265726,-0.0326813,-0.0122173
1771261864.607685,750589,0.0244346,-0.0294742,-0.00977384
1771261864.6216378,750604,0.0230602,-0.0311541,-0.0140499
1771261864.635637,750618,0.0233656,-0.0334449,-0.0148135
1771261864.6496599,750631,0.0239765,-0.0319177,-0.0117592
1771261864.6636028,750645,0.0250455,-0.0335976,-0.0129809
1771261864.677564,750660,0.0248928,-0.0313068,-0.014508
1771261864.6915772,750673,0.0256563,-0.0297797,-0.0114537
1771261864.705494,750687,0.02474,-0.0294742,-0.0119119
1771261864.7195132,750702,0.02474,-0.0311541,-0.0125227
1771261864.733433,750715,0.0238237,-0.0323759,-0.0131336
1771261864.747361,750729,0.0232129,-0.0316123,-0.0135917
1771261864.7612789,750744,0.0250455,-0.0303905,-0.0128282
1771261864.7752588,750757,0.0251982,-0.032834,-0.0109956
1771261864.789023,750771,0.02474,-0.0329867,-0.0109956
1771261864.8030562,750785,0.0245873,-0.032834,-0.0126754
1771261864.817046,750799,0.0241292,-0.0311541,-0.0117592
1771261864.831032,750813,0.02474,-0.0322231,-0.0171042
1771261864.8452759,750827,0.0244346,-0.0334449,-0.0119119
1771261864.859212,750841,0.0276416,-0.0293215,-0.0138972
1771261864.873148,750855,0.0248928,-0.0293215,-0.00946841
1771261864.887137,750869,0.0268781,-0.0285579,-0.0125227
1771261864.9010592,750883,0.0250455,-0.0319177,-0.0143553
1771261864.915037,750897,0.0248928,-0.0322231,-0.0109956
1771261864.9289632,750911,0.0235183,-0.029627,-0.0116064
1771261864.942988,750925,0.0242819,-0.0319177,-0.0125227
1771261864.958805,750939,0.0232129,-0.0302378,-0.0114537
1771261864.972907,750955,0.0259618,-0.0293215,-0.0152716
1771261864.987,750968,0.0264199,-0.0343612,-0.0135917
1771261865.001046,750983,0.0250455,-0.0340557,-0.0129809
1771261865.015056,750997,0.0251982,-0.0305433,-0.0148135
1771261865.029025,751011,0.0259618,-0.032834,-0.013439
1771261865.042998,751025,0.0244346,-0.0320704,-0.0116064
1771261865.05695,751039,0.0242819,-0.0326813,-0.0103847
1771261865.0708961,751053,0.0239765,-0.031765,-0.0108429
1771261865.0848389,751067,0.02474,-0.0310014,-0.0138972
1771261865.0988212,751081,0.0242819,-0.0303905,-0.013439
1771261865.1128058,751094,0.0255036,-0.0305433,-0.0108429
1771261865.1267421,751109,0.0250455,-0.0313068,-0.0119119
1771261865.140605,751123,0.02474,-0.0329867,-0.011301
1771261865.154706,751136,0.0253509,-0.0310014,-0.00794125
1771261865.168548,751151,0.0224493,-0.0316123,-0.011301
1771261865.182535,751165,0.0238237,-0.0285579,-0.01237
1771261865.196527,751178,0.0256563,-0.030696,-0.0105374
1771261865.210523,751192,0.0239765,-0.0316123,-0.0129809
1771261865.224409,751207,0.0229074,-0.0357356,-0.0140499
1771261865.238296,751220,0.02474,-0.0302378,-0.0105374
1771261865.2522612,751234,0.025809,-0.031765,-0.01237
1771261865.266322,751249,0.0241292,-0.0288634,-0.0143553
1771261865.280267,751262,0.0250455,-0.0284052,-0.0122173
1771261865.294276,751276,0.021533,-0.0366519,-0.00733038
1771261865.308022,751291,0.0216857,-0.0322231,-0.00839939
1771261865.322026,751304,0.0279471,-0.0348193,-0.0109956
1771261865.335946,751318,0.0256563,-0.0363465,-0.011301
1771261865.349998,751333,0.0259618,-0.0261145,-0.0195477
1771261865.364146,751346,0.0232129,-0.0363465,-0.00931569
1771261865.37817,751360,0.0233656,-0.0325286,-0.0119119
1771261865.392119,751374,0.0238237,-0.029627,-0.0120646
1771261865.407976,751388,0.0224493,-0.030696,-0.0126754
1771261865.422122,751404,0.0268781,-0.0297797,-0.0143553
1771261865.4361842,751418,0.0255036,-0.0322231,-0.00992656
1771261865.450124,751432,0.0261145,-0.033903,-0.013439
1771261865.4641972,751446,0.0245873,-0.034972,-0.0120646
1771261865.478183,751461,0.0233656,-0.0331394,-0.0100793
1771261865.492089,751474,0.0232129,-0.0332921,-0.0131336
1771261865.505972,751488,0.0235183,-0.0335976,-0.01237
1771261865.5200481,751502,0.0245873,-0.0302378,-0.0149662
1771261865.533966,751516,0.0251982,-0.031765,-0.0152716
1771261865.5479,751530,0.0282525,-0.0310014,-0.0125227
1771261865.561748,751544,0.0238237,-0.0322231,-0.011301
1771261865.575745,751558,0.0239765,-0.0322231,-0.0106901
1771261865.589687,751572,0.0216857,-0.0319177,-0.0100793
1771261865.603585,751586,0.0235183,-0.0313068,-0.0119119
1771261865.617617,751599,0.023671,-0.030696,-0.0149662
1771261865.6315362,751614,0.0259618,-0.0310014,-0.0149662
1771261865.645536,751628,0.0264199,-0.033903,-0.0135917
1771261865.6595268,751641,0.0270308,-0.0325286,-0.0119119
1771261865.6735082,751656,0.0259618,-0.0300851,-0.0114537
1771261865.687451,751670,0.0238237,-0.0311541,-0.00778853
1771261865.701327,751683,0.0227547,-0.0316123,-0.0114537
1771261865.715318,751697,0.246179,0.700968,-0.534049
1771261865.7292428,751712,-0.765414,2.1278,-0.936914
1771261865.743215,751725,-0.73991,-1.70492,3.47811
1771261865.7571871,751739,0.207389,-2.80738,3.48804
1771261865.771156,751754,-0.531758,-1.6388,4.23375
1771261865.7851279,751767,-0.58643,-2.48546,3.6881
1771261865.79908,751781,0.933554,3.32387,-2.95857
1771261865.813026,751796,-0.277485,1.71653,-1.98775
1771261865.826884,751809,-2.96285,-4.01537,2.07037
1771261865.8409972,751823,-0.543365,-2.3471,-0.828486
1771261865.854945,751838,-1.21806,-2.17361,-0.98838
1771261865.870792,751851,-0.857807,-1.49097,-0.912174
1771261865.8847842,751867,-0.826195,-1.88253,-0.574824
1771261865.898748,751880,-1.91919,-2.0664,1.53862
1771261865.912683,751895,-3.2049,-1.91995,2.42284
1771261865.926618,751909,-4.04332,-0.494648,2.35901
1771261865.9405289,751922,-4.04057,-1.65605,0.870636
1771261865.95447,751936,-4.90677,-1.28068,0.45876
1771261865.968363,751951,-5.0036,-1.95492,-0.618196
1771261865.982229,751964,-5.0036,-2.16017,-0.939052
1771261865.996022,751978,-5.0036,-1.95278,-1.18202
1771261866.009933,751992,-4.96984,-1.56947,-1.10047
1771261866.023803,752005,-5.0036,-1.4447,-0.635452
1771261866.037718,752020,-5.0036,-1.12246,0.273362
1771261866.051611,752034,-5.0036,-1.01251,0.298102
1771261866.0655,752047,-5.00176,-0.410654,0.342543
1771261866.079486,752061,-5.00344,0.328951,-0.504117
1771261866.093368,752076,-4.81423,0.418137,-0.881173
1771261866.107263,752089,-4.24734,0.938747,-1.19852
1771261866.121305,752103,-4.08623,0.591928,-0.528398
1771261866.135214,752118,-4.09402,0.913396,0.0823141
1771261866.149117,752131,-4.09982,-0.124464,0.101404
1771261866.163095,752145,-4.16885,-0.0733038,0.276416
1771261866.1769788,752159,-4.46283,-0.274584,0.348651
1771261866.190892,752173,-3.70108,-0.415694,0.505796
1771261866.204845,752187,-3.29149,-0.415541,0.532216
1771261866.218815,752201,0.0736092,-2.93124,-0.533896
1771261866.2326999,752214,-0.260229,-4.24383,-0.918588
1771261866.246651,752229,-1.67759,-1.15942,-0.520304
1771261866.2604868,752243,1.12369,4.53002,-1.26327
1771261866.2744331,752256,2.94101,4.96786,-1.99295
1771261866.288235,752270,4.24261,5.0036,-2.94819
1771261866.302114,752285,4.42556,5.0036,-2.07786
1771261866.317776,752298,4.54774,5.0036,-0.290008
1771261866.331927,752314,4.33821,5.0036,0.487776
1771261866.345939,752328,4.79102,5.0036,1.02915
1771261866.359963,752342,5.0036,5.0036,1.07925
1771261866.374002,752356,5.0036,5.0036,0.901026
1771261866.387933,752370,5.0036,5.0036,0.332005
1771261866.401852,752384,4.98741,5.0036,0.312457
1771261866.4158568,752398,4.32385,4.88601,0.410196
1771261866.4294589,752412,1.68248,2.89565,0.70616
1771261866.4436932,752425,1.28007,2.57556,0.582918
1771261866.457636,752440,2.8251,4.93044,-0.134696
1771261866.4713972,752454,4.11341,5.0036,0.181274
1771261866.485544,752467,4.43992,5.0036,0.831387
1771261866.499418,752482,3.16153,5.0036,1.57252
1771261866.513223,752496,2.3894,5.0036,1.52457
1771261866.527112,752509,1.35826,5.0036,1.44943
1771261866.540962,752523,1.22417,5.0036,1.49769
1771261866.554826,752537,1.34344,5.0036,1.28007
1771261866.568624,752551,2.6313,5.0036,1.25915
1771261866.582498,752565,3.03233,5.0036,1.56504
1771261866.59641,752579,2.39138,5.0036,1.76067
1771261866.610446,752592,0.921185,5.0036,0.954477
1771261866.624338,752606,0.544434,5.0036,0.198684
1771261866.6382961,752621,0.415694,4.65357,-0.466243
1771261866.652286,752634,0.565661,3.41107,-0.389427
1771261866.666233,752648,0.954477,2.41429,-0.147677
1771261866.680212,752663,1.12475,0.975857,0.143095
1771261866.69415,752676,1.18508,0.673173,0.384539
1771261866.70815,752690,1.17057,-0.546419,0.593608
1771261866.7220979,752704,1.09268,-1.6249,0.295964
1771261866.736085,752718,1.17821,-2.33182,-0.0841467
1771261866.749894,752732,1.12491,-3.01828,-1.20279
1771261866.763853,752746,0.735482,-4.67541,-1.77838
1771261866.7777998,752759,-0.123395,-5.0036,-3.06685
1771261866.793679,752774,-0.600327,-5.0036,-3.62961
1771261866.8075788,752790,-2.82143,-5.0036,-3.07632
1771261866.8215601,752803,-4.59783,-5.0036,-1.33825
1771261866.8353212,752818,-4.94236,-5.0036,-0.492205
1771261866.84933,752832,-2.99599,-5.0036,-1.46363
1771261866.863158,752845,-3.01493,-5.0036,-2.19545
1771261866.877192,752859,-4.91975,-5.0036,-2.68643
1771261866.8910131,752874,-5.0036,-5.0036,-2.74278
1771261866.904907,752887,-5.0036,-5.0036,-2.49844
1771261866.9187012,752901,-5.0036,-5.0036,-1.34039
1771261866.932586,752915,-5.0036,-5.0036,-0.406531
1771261866.9464262,752928,-5.0036,-5.0036,1.01113
1771261866.960316,752943,-5.0036,-5.0036,1.14904
1771261866.974168,752957,-5.0036,-5.0036,1.59207
1771261866.988045,752970,-5.0036,-5.0036,1.78525
1771261867.001906,752984,-5.0036,-5.0036,1.13453
1771261867.015881,752998,-5.0036,-5.0036,0.532063
1771261867.029851,753012,-5.0036,-5.0036,0.828486
1771261867.0436962,753026,-5.0036,-5.0036,1.09055
1771261867.057529,753040,-4.33638,-4.95152,1.90391
1771261867.071436,753053,-2.94971,-4.08394,1.97386
1771261867.085216,753067,-1.52182,-2.45155,2.02838
1771261867.0990531,753082,-1.00228,-1.36147,3.70459
1771261867.1129248,753095,-1.17668,-2.50745,4.44801
1771261867.12677,753109,-2.37459,-3.34326,4.04851
1771261867.140615,753123,-2.10596,-3.89976,4.29331
1771261867.154442,753136,-2.069,-3.48835,4.28064
1771261867.168319,753151,-2.25867,-2.52333,3.55004
1771261867.182185,753165,-1.34222,-2.06946,3.556
