Exp,Part,Stim,time,xL,yL,xL_pro,yL_pro,xR,yR,xR_pro,yR_pro,xF,yF,xF_pro,yF_pro
DemoMS,1771284739,92.jpg,1771284803.965612,129.60428741027044,232.82727368603906,0.1440047637891894,0.2586969707622656,323.2434106162391,220.3334526866475,0.35915934512915454,0.24481494742960833,226.42384901325477,226.58036318634328,0.251582054459172,0.25175595909593695
DemoMS,1771284739,92.jpg,1771284804.164047,150.0842473885241,237.23540008329752,0.16676027487613787,0.2635948889814417,383.4770071208468,222.50590822951818,0.42608556346760756,0.24722878692168687,266.78062725468544,229.87065415640785,0.2964229191718727,0.2554118379515643
DemoMS,1771284739,92.jpg,1771284804.362026,217.96474443826173,234.3082127841248,0.24218304937584637,0.26034245864902755,369.41754006499923,236.85661169044198,0.4104639334055547,0.26317401298938,293.6911422516305,235.5824122372834,0.32632349139070055,0.26175823581920377
DemoMS,1771284739,92.jpg,1771284804.559968,222.512062258711,240.0433700775448,0.24723562473190114,0.26671485564171643,382.4579234974408,247.22606673666365,0.42495324833048975,0.2746956297074041,302.4849928780759,243.63471840710423,0.3360944365311954,0.27070524267456025
DemoMS,1771284739,92.jpg,1771284804.757303,216.87344736398154,240.54715750175814,0.2409704970710906,0.2672746194463979,372.85866357652503,244.7140380588483,0.4142874039739167,0.2719044867320537,294.8660554702533,242.63059778030322,0.3276289505225036,0.2695895530892258
DemoMS,1771284739,92.jpg,1771284804.955507,211.87465496962704,245.72127296866375,0.2354162832995856,0.27302363663184864,376.7992591429247,259.4585925796478,0.4186658434921386,0.2882873250884976,294.3369570562759,252.58993277415578,0.3270410633958621,0.2806554808601731
DemoMS,1771284739,92.jpg,1771284805.1538649,216.51101319527515,245.22053444269665,0.24056779243919463,0.2724672604918852,367.6763598000798,256.2937012944747,0.40852928866675536,0.284770779216083,292.0936864976775,250.75711786858568,0.324548540552975,0.2786190198539841
DemoMS,1771284739,92.jpg,1771284805.352107,193.90341251500922,241.82363485888783,0.21544823612778802,0.26869292762098645,375.16234631178304,253.98156732864396,0.4168470514575367,0.2822017414762711,284.53287941339613,247.9026010937659,0.31614764379266236,0.2754473345486288
DemoMS,1771284739,92.jpg,1771284805.4510589,197.01392212125575,244.55144730318892,0.2189043579125064,0.2717238303368766,367.3704248745462,247.11193067851337,0.408189360971718,0.27456881186501486,282.19217349790097,245.83168899085115,0.3135468594421122,0.2731463211009457
DemoMS,1771284739,92.jpg,1771284805.549428,201.4702635022295,240.54277990338113,0.22385584833581054,0.26726975544820125,366.09458057677966,247.73476365926518,0.40677175619642186,0.27526084851029464,283.7824220395046,244.13877178132316,0.3153138022661162,0.271265301979248
DemoMS,1771284739,92.jpg,1771284805.649272,212.49985251485305,245.24392867575403,0.2361109472387256,0.27249325408417113,384.56312607795644,251.86922297112943,0.4272923623088405,0.2798546921901438,298.53148929640474,248.55657582344173,0.33170165477378305,0.27617397313715747
DemoMS,1771284739,92.jpg,1771284805.7483678,209.7716048720622,247.18325907499747,0.233079560968958,0.27464806563888605,363.4577070724763,251.42362632128362,0.4038418967471959,0.27935958480142625,286.61465597226925,249.30344269814054,0.31846072885807697,0.27700382522015615
DemoMS,1771284739,92.jpg,1771284805.847178,195.08659787001488,240.22813424515465,0.21676288652223877,0.2669201491612829,359.7767273945683,257.5158949880786,0.3997519193272981,0.28612877220897626,277.4316626322916,248.87201461661664,0.30825740292476844,0.2765244606851296
