Exp,Part,Stim,time,xL,yL,xL_pro,yL_pro,xR,yR,xR_pro,yR_pro,xF,yF,xF_pro,yF_pro
DemoMS,1771284631,35manipulated3.jpg,1771284666.136938,-68.94932531902987,377.33300649472096,-0.07661036146558874,0.4192588961052455,650.564545162672,173.7238855543991,0.7228494946251911,0.19302653950488788,290.80760992182104,275.52844602456,0.3231195665798012,0.3061427178050667
DemoMS,1771284631,35manipulated3.jpg,1771284666.3338099,-20.32742288352847,373.57089730051473,-0.022586025426142745,0.4150787747783497,733.1173468825059,214.48046838572816,0.814574829869451,0.23831163153969795,356.3949619994887,294.02568284312144,0.3959944022216541,0.32669520315902384
DemoMS,1771284631,35manipulated3.jpg,1771284666.533,157.2112607465283,366.3065997388486,0.17467917860725365,0.4070073330431651,736.8302742550572,218.8543212264875,0.8187003047278414,0.24317146802943057,447.0207675007928,292.58046048266806,0.49668974166754754,0.32508940053629787
DemoMS,1771284631,35manipulated3.jpg,1771284666.7309089,101.59274547765426,365.0458882802144,0.11288082830850474,0.40560654253357153,721.762334778397,208.97585846077516,0.8019581497537744,0.23219539828975017,411.6775401280256,287.0108733704948,0.45741948903113955,0.3189009704116609
DemoMS,1771284631,35manipulated3.jpg,1771284666.8297112,96.50354878822554,369.9653988925894,0.1072261653202506,0.41107266543621046,699.6687847980697,221.3163158289625,0.7774097608867442,0.24590701758773612,398.08616679314764,295.64085736077595,0.44231796310349736,0.3284898415119733
DemoMS,1771284631,35manipulated3.jpg,1771284666.928237,105.44494494831133,371.34765554933745,0.11716104994256815,0.4126085061659305,707.4361975294864,215.04276672080584,0.7860402194772071,0.23893640746756206,406.4405712388989,293.19521113507165,0.45160063470988765,0.32577245681674627
DemoMS,1771284631,35manipulated3.jpg,1771284667.027485,113.36964336816936,372.1693883343031,0.12596627040907707,0.41352154259367013,735.2752461635905,213.56535481269827,0.8169724957373228,0.23729483868077586,424.32244476587994,292.8673715735007,0.4714693830731999,0.325408190637223
DemoMS,1771284631,35manipulated3.jpg,1771284667.125497,138.26106756937634,374.46009564458166,0.15362340841041816,0.4160667729384241,750.9605728309857,222.66911223035493,0.834400636478873,0.24741012470039436,444.610820200181,298.5646039374683,0.4940120224446456,0.3317384488194092
DemoMS,1771284631,35manipulated3.jpg,1771284667.2578838,166.7055890536526,384.3216481365072,0.18522843228183622,0.427024053485008,755.047061182308,221.70218436735092,0.8389411790914533,0.24633576040816768,460.8763251179803,303.01191625192905,0.5120848056866447,0.33667990694658784
DemoMS,1771284631,35manipulated3.jpg,1771284667.455462,170.71753369696535,394.0549133212709,0.18968614855218371,0.43783879257918984,754.2682889795337,214.7414499205646,0.8380758766439264,0.23860161102284957,462.49291133824954,304.39818162091774,0.5138810125980551,0.3382202018010197
DemoMS,1771284631,35manipulated3.jpg,1771284667.6533802,169.44932826871673,389.380163336769,0.18827703140968524,0.43264462592974334,678.2990962721601,186.6443766766555,0.7536656625246223,0.20738264075183943,423.8742122704384,288.01227000671224,0.4709713469671538,0.32001363334079136
DemoMS,1771284631,35manipulated3.jpg,1771284667.852323,163.39657719638535,387.9879157188815,0.18155175244042818,0.43109768413209054,696.5229865074484,178.67319110497726,0.7739144294527205,0.19852576789441917,429.9597818519169,283.3305534119294,0.47773309094657435,0.31481172601325486
DemoMS,1771284631,35manipulated3.jpg,1771284668.048068,159.73044256418552,382.744952839461,0.1774782695157617,0.42527216982162336,655.4357842788163,198.25845682296028,0.7282619825320181,0.22028717424773364,407.5831134215009,290.50170483121065,0.4528701260238899,0.3227796720346785
DemoMS,1771284631,35manipulated3.jpg,1771284668.2475588,95.98706144882044,373.1475338351214,0.10665229049868938,0.4146083709279127,636.4511699010068,202.41042120587815,0.7071679665566742,0.22490046800653127,366.2191156749136,287.7789775204998,0.40691012852768177,0.319754419467222
DemoMS,1771284631,35manipulated3.jpg,1771284668.445879,109.54127283199023,377.60801298497756,0.12171252536887803,0.4195644588721973,644.4704222965179,215.07412470889074,0.716078246996131,0.23897124967654526,377.00584756425405,296.34106884693415,0.4188953861825045,0.3292678542743713
DemoMS,1771284631,35manipulated3.jpg,1771284668.643342,95.27038350184057,384.6087803767406,0.10585598166871174,0.42734308930748954,649.2426882491077,211.7775698839522,0.7213807647212308,0.23530841098216912,372.2565358754741,298.1931751303464,0.41361837319497124,0.33132575014482935
DemoMS,1771284631,35manipulated3.jpg,1771284668.842201,136.2333830364919,396.399720232357,0.1513704255961021,0.4404441335915078,683.3666748943319,210.93602815068914,0.7592963054381466,0.23437336461187683,409.8000289654119,303.6678741915231,0.45533336551712433,0.33740874910169233
DemoMS,1771284631,35manipulated3.jpg,1771284669.0393322,154.01159812717424,393.57993011454266,0.17112399791908248,0.43731103346060296,692.6822711024529,210.51360828276654,0.7696469678916144,0.23390400920307394,423.34693461481356,302.0467691986546,0.47038548290534843,0.33560752133183847
DemoMS,1771284631,75.jpg,1771284673.428885,42.212084277127815,313.8422888487736,0.04690231586347535,0.3487136542764151,403.36838151215625,138.68607456903794,0.4481870905690625,0.15409563841004215,222.79023289464203,226.26418170890577,0.24754470321626892,0.2514046463432286
DemoMS,1771284631,75.jpg,1771284673.527439,52.65449583918826,315.83711711761123,0.05850499537687584,0.35093013013067914,425.3235833075337,138.51156049795247,0.472581759230593,0.15390173388661385,238.98903957336097,227.17433880778185,0.2655433773037344,0.2524159320086465
DemoMS,1771284631,75.jpg,1771284673.626463,75.41517981781953,302.6040494562709,0.08379464424202171,0.33622672161807876,439.57190404031144,141.37931543472916,0.48841322671145715,0.15708812826081017,257.4935419290655,221.99168244550003,0.2861039354767394,0.24665742493944448
