Exp,Part,Stim,time,xL,yL,xL_pro,yL_pro,xR,yR,xR_pro,yR_pro,xF,yF,xF_pro,yF_pro
DemoMS,1771280012,34manipulated3.jpg,1771280066.755481,35.25850849633832,568.250331615529,0.039176120551487024,0.6313892573505878,411.12159309737297,-98.09972989937853,0.4568017701081922,-0.10899969988819837,223.19005079685564,235.07530085807525,0.24798894532983962,0.26119477873119473
DemoMS,1771280012,34manipulated3.jpg,1771280066.953152,43.780422087374404,569.687886488149,0.048644913430416006,0.6329865405423878,400.7865880990893,-22.64889276815404,0.4453184312212103,-0.025165436409060046,222.28350509323184,273.5194968599975,0.24698167232581314,0.3039105520666639
DemoMS,1771280012,34manipulated3.jpg,1771280067.151096,53.57870687588127,575.493239722273,0.05953189652875696,0.6394369330247477,352.66996516226016,3.884493572558199,0.39185551684695574,0.00431610396950911,203.1243360190707,289.6888666474156,0.22569370668785635,0.3218765184971284
DemoMS,1771280012,34manipulated3.jpg,1771280067.34937,29.19837947094186,587.8071364521867,0.03244264385660207,0.6531190405024296,347.52558322753737,13.831614715273531,0.38613953691948594,0.015368460794748368,188.3619813492396,300.8193755837301,0.20929109038804403,0.334243750648589
DemoMS,1771280012,34manipulated3.jpg,1771280067.5475268,30.80570872618034,591.6257323779133,0.03422856525131149,0.6573619248643482,346.4068432411485,26.946348655196175,0.384896492490165,0.029940387394662416,188.60627598366443,309.28604051655475,0.20956252887073826,0.34365115612950525
DemoMS,1771280012,34manipulated3.jpg,1771280067.74559,33.92236287077378,593.5524316798957,0.037691514300859756,0.6595027018665508,340.4969230962191,21.714788165601817,0.37832991455135456,0.02412754240622424,187.20964298349645,307.63360992274875,0.20801071442610716,0.3418151221363875
DemoMS,1771280012,34manipulated3.jpg,1771280067.943768,30.58668883882649,606.3582617815431,0.03398520982091832,0.6737314019794923,328.7002201158458,74.08233523207252,0.3652224667953842,0.08231370581341392,179.64345447733615,340.2202985068078,0.1996038383081513,0.3780225538964531
DemoMS,1771280012,34manipulated3.jpg,1771280068.14188,38.391304648970504,632.0726755147592,0.04265700516552278,0.702302972794177,380.96336969343963,111.33079313357973,0.4232926329927107,0.12370088125953303,209.67733717120507,371.7017343241695,0.23297481907911674,0.41300192702685495
DemoMS,1771280012,34manipulated3.jpg,1771280068.240866,56.39294321163493,643.0631137520091,0.06265882579070547,0.7145145708355657,387.2545894434244,134.72244942751274,0.4302828771593604,0.14969161047501417,221.82376632752965,388.89278158976094,0.24647085147503295,0.43210309065528996
DemoMS,1771280012,34manipulated3.jpg,1771280068.339705,59.16978350287832,646.4423905340917,0.06574420389208702,0.7182693228156575,352.4440774292078,152.52909862430658,0.3916045304768976,0.16947677624922955,205.80693046604307,399.48574457919915,0.2286743671844923,0.4438730495324435
DemoMS,1771280012,34manipulated3.jpg,1771280068.439618,38.73204674858323,665.6732559022408,0.04303560749842581,0.7396369510024898,324.4239108756559,144.07756188268775,0.3604710120840621,0.16008617986965304,181.57797881211957,404.8754088924643,0.20175330979124395,0.4498615654360714
DemoMS,1771280012,34manipulated3.jpg,1771280068.537763,23.429210874418345,669.0896218991289,0.026032456527131494,0.7434329132212544,326.06192300360283,146.97178916571409,0.3622910255595587,0.16330198796190454,174.7455669390106,408.0307055324215,0.1941617410433451,0.45336745059157946
DemoMS,1771280012,34manipulated3.jpg,1771280068.669727,13.852661474237948,674.8834624002578,0.015391846082486609,0.7498705137780642,362.3804597020643,149.83239830688433,0.4026449552245159,0.16648044256320482,188.11656058815112,412.3579303535711,0.20901840065350125,0.45817547817063453
DemoMS,1771280012,34manipulated3.jpg,1771280068.866017,64.57947210542818,686.2905353882219,0.07175496900603132,0.7625450393202465,381.34516825595017,158.5324842853355,0.42371685361772243,0.17614720476148388,222.96232018068918,422.4115098367787,0.24773591131187686,0.46934612204086523
DemoMS,1771280012,34manipulated3.jpg,1771280069.065303,54.10389330932128,681.9694903566161,0.06011543701035698,0.7577438781740179,365.4972778254768,168.91832326464316,0.406108086472752,0.1876870258496035,209.80058556739903,425.44390681062964,0.23311176174155449,0.4727154520118107
