Exp,Part,Stim,time,xL,yL,xL_pro,yL_pro,xR,yR,xR_pro,yR_pro,xF,yF,xF_pro,yF_pro
DemoMS,1770559033,34manipulated3.jpg,1770559070.942438,373.2523832139059,334.3351672021181,0.4147248702376732,0.37148351911346456,146.55075984453015,-89.43248191702605,0.1628341776050335,-0.09936942435225117,259.901571529218,122.45134264254602,0.28877952392135336,0.1360570473806067
DemoMS,1770559033,34manipulated3.jpg,1770559071.1406488,368.6523885453653,336.62767660174177,0.40961376505040586,0.37403075177971307,255.91405394749472,-35.26712334792592,0.2843489488305497,-0.039185692608806576,312.28322124643,150.68027662690793,0.34698135694047777,0.16742252958545326
DemoMS,1770559033,34manipulated3.jpg,1770559071.338867,365.42551043214644,351.122298977175,0.40602834492460715,0.39013588775241664,131.64448758731396,-144.9731095959405,0.1462716528747933,-0.16108123288437834,248.5349990097302,103.07459469061723,0.2761499988997002,0.11452732743401915
DemoMS,1770559033,34manipulated3.jpg,1770559071.53691,288.9476709743258,311.75014183087023,0.32105296774925085,0.3463890464787447,100.4965207432333,-164.08283295789533,0.11166280082581478,-0.18231425884210592,194.72209585877954,73.83365443648745,0.21635788428753283,0.08203739381831938
DemoMS,1770559033,34manipulated3.jpg,1770559071.7348769,278.998804523676,302.13389283788,0.3099986716929733,0.3357043253754222,248.46617931807577,-1.8618823155493374,0.27607353257563977,-0.0020687581283881525,263.7324919208759,150.13600526116534,0.29303610213430653,0.16681778362351704
DemoMS,1770559033,34manipulated3.jpg,1770559071.932916,352.79668386712456,280.07839994270125,0.3919963154079162,0.31119822215855697,232.6748198016112,86.79590780115814,0.2585275775573458,0.09643989755684237,292.7357518343679,183.4371538719297,0.32526194648263096,0.20381905985769966
DemoMS,1770559033,34manipulated3.jpg,1770559072.1297019,370.24663465185677,316.5585950243549,0.4113851496131742,0.3517317722492832,333.1837812505082,97.75605420048578,0.3702042013894536,0.10861783800053976,351.7152079511825,207.15732461242033,0.39079467550131386,0.23017480512491148
DemoMS,1770559033,34manipulated3.jpg,1770559072.3284879,449.94497372317437,419.1186599622815,0.49993885969241597,0.4656873999580906,370.4409641072243,193.60578601639372,0.41160107123024925,0.21511754001821526,410.19296891519934,306.3622229893376,0.4557699654613326,0.34040246998815293
DemoMS,1770559033,34manipulated3.jpg,1770559072.427744,465.1323301940092,415.7078614138218,0.5168137002155658,0.4618976237931353,398.99784559374257,230.4739939330293,0.44333093954860286,0.2560822154811437,432.0650878938759,323.09092767342554,0.4800723198820843,0.3589899196371395
DemoMS,1770559033,34manipulated3.jpg,1770559072.526977,444.7652268828797,421.98735664302603,0.4941835854254219,0.4688748407144734,398.79983479207385,214.3077125670943,0.44311092754674875,0.2381196806301048,421.78253083747677,318.1475346050602,0.4686472564860853,0.3534972606722891
DemoMS,1770559033,34manipulated3.jpg,1770559072.625549,468.01273475877406,421.89863140588113,0.5200141497319711,0.4687762571176457,393.9041096591691,199.47180475314872,0.43767123295463234,0.22163533861460968,430.95842220897157,310.6852180795149,0.47884269134330176,0.3452057978661277
DemoMS,1770559033,34manipulated3.jpg,1770559072.7254121,470.8710239841321,423.4900062230472,0.5231900266490357,0.47054445135894135,394.5161500043223,194.15172770734262,0.4383512777825803,0.21572414189704736,432.6935869942272,308.8208669651949,0.480770652215808,0.34313429662799433
DemoMS,1770559033,34manipulated3.jpg,1770559072.82461,462.5717854150962,419.0195822473943,0.513968650461218,0.46557731360821586,402.6414924945575,177.86473686978843,0.44737943610506387,0.19762748541087605,432.60663895482685,298.44215955859136,0.48067404328314095,0.33160239950954595
DemoMS,1770559033,34manipulated3.jpg,1770559072.955372,427.66195288314066,407.9805041705722,0.4751799476479341,0.45331167130063577,381.05125462101296,84.37954481523138,0.4233902829122366,0.09375504979470153,404.3566037520768,246.1800244929018,0.44928511528008536,0.27353336054766864
DemoMS,1770559033,34manipulated3.jpg,1770559073.154142,438.5619003130114,368.77947911990486,0.48729100034779044,0.4097549767998943,381.2269305682321,82.23919795626261,0.4235854784091468,0.09137688661806957,409.89441544062174,225.50933853808374,0.4554382393784686,0.25056593170898195
DemoMS,1770559033,34manipulated3.jpg,1770559073.351556,402.46220542656465,380.49607618950813,0.4471802282517385,0.4227734179883424,389.6774809653771,108.47757842783085,0.43297497885041897,0.12053064269758983,396.06984319597086,244.4868273086695,0.4400776035510787,0.2716520303429661
