Exp,Part,Stim,time,xL,yL,xL_pro,yL_pro,xR,yR,xR_pro,yR_pro,xF,yF,xF_pro,yF_pro
DemoMS,1771277397,27manipulated2.jpg,1771277556.003653,444.026551619883,92.32776094476935,0.49336283513320334,0.10258640104974373,-5.582868635117961,353.7625399396377,-0.00620318737235329,0.39306948882181963,219.2218414923825,223.04515044220352,0.243579823880425,0.2478279449357817
DemoMS,1771277397,27manipulated2.jpg,1771277556.233922,444.5647178782112,79.18373651984643,0.4939607976424569,0.08798192946649604,94.72184581670615,245.32503343670874,0.10524649535189572,0.2725833704852319,269.64328184745864,162.25438497827759,0.29960364649717625,0.180282649975864
DemoMS,1771277397,27manipulated2.jpg,1771277556.3327732,455.11656559293266,44.955412678880975,0.5056850728810363,0.04995045853208997,73.74239917295733,258.37469095359324,0.0819359990810637,0.28708298994843695,264.429482382945,151.6650518162371,0.29381053598105,0.16851672424026345
DemoMS,1771277397,27manipulated2.jpg,1771277556.4308789,514.5028552866323,26.867895247861952,0.5716698392073692,0.029853216942068835,136.19384422909013,207.725237220817,0.15132649358787792,0.2308058191342411,325.34834975786123,117.29656623433948,0.3614981663976236,0.13032951803815498
DemoMS,1771277397,27manipulated2.jpg,1771277556.5310972,523.5336605363443,38.1923386031292,0.5817040672626048,0.04243593178125467,122.42976337651078,206.63500375237095,0.1360330704183453,0.2295944486137455,322.98171195642755,122.41367117775008,0.3588685688404751,0.13601519019750008
DemoMS,1771277397,27manipulated2.jpg,1771277556.6296551,538.6260849973328,22.521237560276177,0.5984734277748142,0.025023597289195752,122.39205517023754,206.58690989602587,0.13599117241137504,0.2295410109955843,330.50907008378516,114.55407372815102,0.3672323000930946,0.12728230414239003
DemoMS,1771277397,27manipulated2.jpg,1771277556.729236,540.2397503731816,22.52256618840397,0.600266389303535,0.02502507354267108,134.2825307611837,195.6307103411948,0.14920281195687077,0.2173674559346609,337.2611405671826,109.07663826479939,0.3747346006302029,0.12119626473866599
DemoMS,1771277397,27manipulated2.jpg,1771277556.82766,539.2622512125291,20.95256876431972,0.5991802791250324,0.023280631960355246,128.16711603112697,200.5025304215153,0.1424079067012522,0.2227805893572392,333.71468362182804,110.72754959291751,0.37079409291314225,0.12303061065879724
DemoMS,1771277397,27manipulated2.jpg,1771277556.927111,537.4744253587451,28.593829087748645,0.5971938059541612,0.0317709212086096,140.4724386046181,193.17169688732633,0.15608048733846455,0.21463521876369593,338.9734319816816,110.88276298753749,0.37663714664631287,0.12320306998615277
DemoMS,1771277397,27manipulated2.jpg,1771277557.026015,530.6494862497625,30.016036674195902,0.5896105402775139,0.03335115186021767,126.5478142142,209.3383096679902,0.14060868246022223,0.23259812185332243,328.59865023198125,119.67717317109305,0.36510961136886805,0.13297463685677005
DemoMS,1771277397,27manipulated2.jpg,1771277557.1246479,530.7402562330884,18.588876022967497,0.5897113958145427,0.020654306692186108,127.19315081459706,208.33743333606094,0.14132572312733008,0.2314860370400677,328.96670352384274,113.46315467951422,0.36551855947093637,0.1260701718661269
DemoMS,1771277397,27manipulated2.jpg,1771277557.224066,538.9027013408415,16.306653238862737,0.5987807792676016,0.018118503598736374,127.54476526535825,199.72805035959686,0.14171640585039805,0.22192005595510764,333.2237333030999,108.0173517992298,0.3702485925589999,0.120019279776922
DemoMS,1771277397,27manipulated2.jpg,1771277557.323251,538.4914870277316,11.011980790510506,0.5983238744752574,0.01223553421167834,121.95273553310642,204.38932815369685,0.13550303948122935,0.22709925350410762,330.222111280419,107.70065447210368,0.36691345697824335,0.11966739385789298
DemoMS,1771277397,27manipulated2.jpg,1771277557.421474,535.9058029640805,19.58128406249284,0.5954508921823117,0.021756982291658712,130.2729317565462,195.78740622622377,0.144747701951718,0.21754156247358197,333.08936736031336,107.6843451443583,0.37009929706701483,0.11964927238262034
DemoMS,1771277397,27manipulated2.jpg,1771277557.521184,533.2577226909307,9.550493694171337,0.5925085807677007,0.010611659660190374,114.79424630236633,209.71448858448116,0.12754916255818483,0.23301609842720128,324.0259844966485,109.63249113932625,0.3600288716629428,0.12181387904369582
DemoMS,1771277397,27manipulated2.jpg,1771277557.719386,534.5028260607116,5.329983212151774,0.5938920289563463,0.005922203569057527,122.53240685807202,212.37947569726043,0.13614711873119115,0.23597719521917826,328.51761645939183,108.8547294547061,0.3650195738437687,0.1209496993941179
DemoMS,1771277397,27manipulated2.jpg,1771277557.91763,536.3774062734709,6.899009242555394,0.5959748958594121,0.007665565825061549,112.98033708174069,220.93235943180957,0.12553370786860077,0.2454803993686773,324.6788716776058,113.91568433718248,0.3607543018640064,0.12657298259686942
DemoMS,1771277397,27manipulated2.jpg,1771277558.1131148,534.2487411591679,11.194659046428797,0.5936097123990755,0.012438510051587552,130.19381385425356,206.83101054019903,0.14465979317139285,0.2298122339335545,332.22127750671075,109.01283479331391,0.36913475278523417,0.12112537199257102
DemoMS,1771277397,27manipulated2.jpg,1771277558.313963,523.9647800457822,19.098025089671637,0.582183088939758,0.02122002787741293,128.04100560878385,206.3641339340886,0.14226778400975984,0.22929348214898734,326.002892827283,112.73107951188013,0.3622254364747589,0.12525675501320013
DemoMS,1771277397,27manipulated2.jpg,1771277558.5114439,521.8032259446236,26.235492393130926,0.5797813621606929,0.029150547103478808,101.48825302996909,226.9889829442593,0.11276472558885454,0.252209981049177,311.64573948729634,126.61223766869512,0.3462730438747737,0.14068026407632792
DemoMS,1771277397,27manipulated2.jpg,1771277558.709441,438.98915593505717,53.6977879371027,0.4877657288167302,0.059664208819003,55.946323224832554,267.52495622460106,0.06216258136092506,0.29724995136066784,247.46773957994486,160.61137208085188,0.2749641550888276,0.17845708008983543
DemoMS,1771277397,27manipulated2.jpg,1771277558.907871,431.3292974257548,61.18673650603637,0.47925477491750534,0.06798526278448486,57.83090786073615,260.9718748542375,0.06425656428970683,0.28996874983804166,244.58010264324548,161.07930568013694,0.2717556696036061,0.17897700631126326
DemoMS,1771277397,34.jpg,1771277567.3198552,517.4769100304285,13.33479128307954,0.5749743444782539,0.014816434758977266,-56.64004864758613,337.9010821390061,-0.06293338738620681,0.3754456468211179,230.41843069142118,175.61793671104283,0.25602047854602356,0.1951310407900476
