Exp,Part,Stim,time,xL,yL,xL_pro,yL_pro,xR,yR,xR_pro,yR_pro,xF,yF,xF_pro,yF_pro
DemoMS,1771283835,92manipulated2.jpg,1771283863.712279,-332.8127866616901,319.60340419885165,-0.36979198517965567,0.3551148935542796,774.2668133235429,204.21503078791125,0.860296459248381,0.22690558976434583,220.7270133309264,261.90921749338145,0.2452522370343627,0.2910102416593127
DemoMS,1771283835,92manipulated2.jpg,1771283863.909682,-202.5530527540118,310.14812617372786,-0.22505894750445754,0.34460902908191987,808.8827540370089,235.34593229105326,0.8987586155966766,0.26149548032339254,303.16485064149856,272.74702923239056,0.3368498340461095,0.3030522547026562
DemoMS,1771283835,92manipulated2.jpg,1771283864.108497,-12.071750551392597,435.6060142541953,-0.013413056168213996,0.48400668250466145,795.1246493895746,1069.5553280333154,0.8834718326550829,1.188394808925906,391.526449419091,752.5806711437554,0.43502938824343446,0.8362007457152837
DemoMS,1771283835,92manipulated2.jpg,1771283864.305624,233.59905123046383,531.6713970436497,0.25955450136718206,0.5907459967151663,794.2167851928839,464.9006756525125,0.8824630946587598,0.5165563062805695,513.9079182116739,498.2860363480811,0.571008798012971,0.5536511514978679
DemoMS,1771283835,92manipulated2.jpg,1771283864.404474,36.90955401218571,430.3579106370364,0.04101061556909523,0.47817545626337377,817.5956271175569,264.85160722026944,0.9084395856861743,0.29427956357807716,427.2525905648713,347.6047589286529,0.4747251006276348,0.38622750992072546
DemoMS,1771283835,92manipulated2.jpg,1771283864.5040221,-75.47555715398403,341.0501874407107,-0.08386173017109336,0.3789446527119008,828.1554113051011,207.5919207743666,0.9201726792278901,0.23065768974929624,376.33992707555853,274.32105410753866,0.41815547452839835,0.3048011712305985
DemoMS,1771283835,92manipulated2.jpg,1771283864.602819,-97.12063935168908,323.99312113831206,-0.10791182150187675,0.35999235682034675,834.1962135637546,210.00695839305922,0.926884681737505,0.23334106488117692,368.53778710603274,267.00003976568564,0.40948643011781416,0.29666671085076185
DemoMS,1771283835,92manipulated2.jpg,1771283864.734139,-98.0106812740537,315.0863619501622,-0.10890075697117077,0.35009595772240243,836.9174633503367,208.17136839932505,0.9299082926114852,0.2313015204436945,369.4533910381415,261.6288651747436,0.4105037678201572,0.2906987390830485
DemoMS,1771283835,92manipulated2.jpg,1771283864.9328241,-121.98410865895994,306.6546377539614,-0.13553789850995548,0.34072737528217933,836.7705826131619,198.04605140672743,0.9297450917924021,0.22005116822969714,357.39323697710097,252.35034458034443,0.3971035966412233,0.28038927175593825
DemoMS,1771283835,92manipulated2.jpg,1771283865.129696,-150.31684720594558,314.20861341725026,-0.16701871911771732,0.34912068157472254,793.3667806795597,201.55880107082908,0.8815186451995108,0.2239542234120323,321.5249667368071,257.88370724403967,0.35724996304089673,0.2865374524933774
DemoMS,1771283835,92manipulated2.jpg,1771283865.328033,-158.75712456603424,341.54874586017127,-0.17639680507337138,0.3794986065113014,832.8001590492763,204.08991273551715,0.9253335100547515,0.22676656970613016,337.02151724162104,272.8193292978442,0.37446835249069005,0.3031325881087158
DemoMS,1771283835,92manipulated2.jpg,1771283865.526582,-121.2742901169272,349.30134754780624,-0.13474921124103023,0.3881126083864514,780.2627093887309,248.46979048693197,0.8669585659874788,0.27607754498548,329.4942096359018,298.8855690173691,0.3661046773732243,0.33209507668596566
DemoMS,1771283835,92manipulated2.jpg,1771283865.725266,-133.04518453477567,340.1197292689187,-0.1478279828164174,0.3779108102987986,787.533037609292,237.8355092823424,0.8750367084547689,0.26426167698038044,327.2439265372582,288.97761927563056,0.36360436281917574,0.3210862436395895
DemoMS,1771283835,92manipulated2.jpg,1771283865.922886,-103.29302220197087,335.01368158122773,-0.11477002466885652,0.37223742397914195,828.8335170289702,220.40449512970577,0.920926130032189,0.24489388347745086,362.77024741349965,277.70908835546675,0.4030780526816663,0.30856565372829636
DemoMS,1771283835,92manipulated2.jpg,1771283866.120775,-87.44573128354887,320.8043760656435,-0.09716192364838763,0.3564493067396039,810.8579960290945,230.71116236776857,0.900953328921216,0.2563457359641873,361.7061323727728,275.75776921670604,0.4018957026364142,0.3063975213518956
DemoMS,1771283835,92manipulated2.jpg,1771283866.318481,-105.51783845565978,333.9669583909224,-0.11724204272851087,0.371074398212136,805.1189510731624,236.88641735948954,0.8945766123035138,0.26320713039943283,349.8005563087513,285.42668787520597,0.38866728478750145,0.3171407643057844
DemoMS,1771283835,92manipulated2.jpg,1771283866.5170372,-121.7433228812165,340.1865963572625,-0.1352703587569072,0.377985107063625,807.8190736350507,232.4417462607055,0.8975767484833896,0.2582686069563394,343.0378753769171,286.314171308984,0.38115319486324123,0.3181268570099822
DemoMS,1771283835,92manipulated2.jpg,1771283866.714294,-132.8696106745424,325.05043754186477,-0.14763290074949156,0.3611671528242942,819.9663352864513,208.5905448660908,0.9110737058738348,0.23176727207343423,343.54836230595447,266.8204912039778,0.38172040256217166,0.2964672124488642
