Exp,Part,Stim,time,xL,yL,xL_pro,yL_pro,xR,yR,xR_pro,yR_pro,xF,yF,xF_pro,yF_pro
DemoMS,1770561335,35manipulated3.jpg,1770561500.3345459,245.8440864127466,288.83636525501777,0.2731600960141629,0.3209292947277975,198.39043699181673,164.85744598498468,0.22043381887979635,0.1831749399833163,222.11726170228167,226.84690562000122,0.24679695744697963,0.25205211735555694
DemoMS,1770561335,35manipulated3.jpg,1770561500.43522,236.8754270310393,299.31862066003293,0.263194918923377,0.33257624517781437,198.1042963420208,174.8408237787055,0.22011588482446756,0.19426758197633945,217.48986168653005,237.07972221936922,0.2416554018739223,0.2634219135770769
DemoMS,1770561335,35manipulated3.jpg,1770561500.534372,254.4891058870386,279.36910436039204,0.28276567320782064,0.31041011595599116,228.28385261033657,188.12708625177572,0.2536487251225962,0.20903009583530635,241.38647924868758,233.74809530608388,0.2682071991652084,0.25972010589564876
DemoMS,1770561335,35manipulated3.jpg,1770561500.632853,252.99083186576502,269.8526924916231,0.2811009242952945,0.2998363249906923,191.09047739600362,201.5310398088077,0.21232275266222625,0.2239233775653419,222.04065463088432,235.6918661502154,0.24671183847876035,0.2618798512780171
DemoMS,1770561335,35manipulated3.jpg,1770561500.732509,202.47950258210415,304.73643730022,0.22497722509122683,0.3385960414446889,172.84162676982066,215.44229898052208,0.1920462519664674,0.23938033220058008,187.6605646759624,260.08936814037105,0.2085117385288471,0.2889881868226345
DemoMS,1770561335,35manipulated3.jpg,1770561500.831687,192.56776107796588,297.36222965667173,0.21396417897551764,0.3304024773963019,152.54977019921841,227.21803536846562,0.16949974466579823,0.25246448374273955,172.55876563859215,262.2901325125687,0.19173196182065794,0.29143348056952073
DemoMS,1770561335,35manipulated3.jpg,1770561500.9299352,154.0249668222997,296.8071421468811,0.17113885202477744,0.32978571349653457,123.17093134588424,232.99520031481416,0.13685659038431583,0.25888355590534906,138.59794908409197,264.90117123084764,0.15399772120454663,0.29433463470094184
DemoMS,1770561335,35manipulated3.jpg,1770561501.0292559,153.3364573121372,288.91536366595926,0.17037384145793025,0.3210170707399547,125.4436609607834,232.01908876517405,0.13938184551198157,0.25779898751686003,139.3900591364603,260.46722621556665,0.1548778434849559,0.2894080291284074
DemoMS,1770561335,35manipulated3.jpg,1770561501.128042,155.553787635066,263.9957243478174,0.17283754181674,0.293328582608686,125.96915305928258,238.07463741494087,0.1399657256214251,0.26452737490548983,140.76147034717428,251.03518088137912,0.15640163371908253,0.2789279787570879
DemoMS,1770561335,35manipulated3.jpg,1770561501.227875,158.1803057840417,262.0762631464012,0.1757558953156019,0.29119584794044573,130.18009602836162,241.42825305499957,0.144644551142624,0.26825361450555507,144.18020090620166,251.75225810070037,0.16020022322911295,0.2797247312230004
DemoMS,1770561335,35manipulated3.jpg,1770561501.358955,164.78451902121844,253.99856830311535,0.18309391002357606,0.28222063144790593,158.79016757243733,231.30073530103505,0.17643351952493036,0.2570008170011501,161.78734329682788,242.6496518020752,0.1797637147742532,0.269610724224528
DemoMS,1770561335,35manipulated3.jpg,1770561501.457539,200.61039336557462,297.7318740540503,0.2229004370728607,0.3308131933933892,161.67016343913372,236.7829972493015,0.17963351493237079,0.26309221916589054,181.14027840235417,267.2574356516759,0.20126697600261576,0.2969527062796399
DemoMS,1770561335,35manipulated3.jpg,1770561501.556669,195.58488239875362,308.58419238603335,0.21731653599861514,0.3428713248733704,162.66526127643658,242.0329020771045,0.18073917919604066,0.2689254467523383,179.1250718375951,275.3085472315689,0.19902785759732788,0.30589838581285433
DemoMS,1770561335,35manipulated3.jpg,1770561501.655766,174.3103019567535,259.8970899245886,0.19367811328528167,0.28877454436065403,140.9936323342812,233.73463133538712,0.15665959148253467,0.2597051459282079,157.65196714551735,246.81586062998787,0.17516885238390817,0.27423984514443095
DemoMS,1770561335,35manipulated3.jpg,1770561501.755033,168.09389710037624,266.2465345473428,0.1867709967781958,0.29582948283038085,135.40053801403644,229.8635717368453,0.15044504223781827,0.2554039685964948,151.74721755720634,248.05505314209404,0.16860801950800705,0.2756167257134378
DemoMS,1770561335,35manipulated3.jpg,1770561501.854364,164.45774591836982,266.9931780263404,0.1827308287981887,0.29665908669593377,139.05193670963092,232.66465499765138,0.1545021518995899,0.25851628333072374,151.75484131400037,249.82891651199589,0.16861649034888931,0.27758768501332876
DemoMS,1770561335,35manipulated3.jpg,1770561501.953085,153.3594616734764,270.3161306325445,0.17039940185941824,0.30035125625838277,126.54063468407423,237.80835967990424,0.14060070520452692,0.26423151075544915,139.95004817877532,254.06224515622438,0.15550005353197258,0.28229138350691596
DemoMS,1770561335,35manipulated3.jpg,1770561502.051755,157.11620940600926,266.03083700170635,0.17457356600667695,0.29558981889078484,125.08740127833778,229.74126237096857,0.13898600142037532,0.2552680693010762,141.10180534217352,247.88604968633746,0.15677978371352613,0.2754289440959305
DemoMS,1770561335,35manipulated3.jpg,1770561502.150805,155.12004049381915,271.8347536400287,0.17235560054868795,0.30203861515558744,127.55054922993611,231.91963937446508,0.14172283247770678,0.2576884881938501,141.33529486187763,251.87719650724688,0.15703921651319735,0.27986355167471877
DemoMS,1770561335,35manipulated3.jpg,1770561502.348948,175.38942312091888,269.1276756446522,0.19487713680102098,0.2990307507162802,149.41719702753596,217.5950414258166,0.16601910780837328,0.24177226825090734,162.40331007422742,243.3613585352344,0.18044812230469714,0.27040150948359376
DemoMS,1770561335,35manipulated3.jpg,1770561502.4483142,192.1110989502523,282.23454486113576,0.21345677661139145,0.3135939387345953,153.91842430284362,217.08617909003192,0.17102047144760402,0.24120686565559102,173.01476162654797,249.66036197558384,0.19223862402949773,0.27740040219509315
DemoMS,1770561335,35manipulated3.jpg,1770561502.645636,213.25980739881754,292.95104129402705,0.23695534155424172,0.3255011569933634,186.06631117669883,174.81625296992797,0.2067403457518876,0.19424028107769775,199.6630592877582,233.8836471319775,0.22184784365306465,0.25987071903553055
DemoMS,1770561335,35manipulated3.jpg,1770561502.7455308,207.75183781627914,321.8787405887841,0.23083537535142126,0.357643045098649,188.1306109580513,180.15430314923572,0.20903401217561257,0.20017144794359523,197.94122438716522,251.01652186900992,0.2199346937635169,0.27890724652112214
DemoMS,1770561335,35manipulated3.jpg,1770561502.9420319,208.06101043801038,318.63316123211087,0.23117890048667822,0.3540368458134565,169.18956259606773,192.46676352825034,0.1879884028845197,0.21385195947583371,188.62528651703906,255.5499623801806,0.20958365168559895,0.2839444026446451
DemoMS,1770561335,35manipulated3.jpg,1770561503.0416682,157.32608132605594,314.97479702659336,0.17480675702895104,0.34997199669621487,124.80353524171358,202.23041159580566,0.13867059471301507,0.22470045732867297,141.06480828388476,258.6026043111995,0.15673867587098306,0.2873362270124439
DemoMS,1770561335,35manipulated3.jpg,1770561503.140857,149.8366218089542,320.8141182676735,0.16648513534328244,0.3564601314085261,125.78941566368292,208.3495480048182,0.13976601740409214,0.2314994977831313,137.81301873631855,264.58183313624585,0.1531255763736873,0.2939798145958287
DemoMS,1770561335,35manipulated3.jpg,1770561503.2398121,152.68223265126846,325.41208100361735,0.16964692516807608,0.3615689788929082,127.72649600460443,195.56359393719117,0.1419183288940049,0.21729288215243464,140.20436432793645,260.48783747040426,0.15578262703104048,0.2894309305226714
DemoMS,1770561335,35manipulated3.jpg,1770561503.3391922,150.00865258201895,323.1736636109689,0.1666762806466877,0.3590818484566321,116.67694230359632,200.49724238635827,0.12964104700399592,0.22277471376262029,133.34279744280764,261.8354529986636,0.14815866382534182,0.2909282811096262
